j;Ptz;t;K;DA;DB;DC;DD;Y;Pt;Pe;Zg;Zw;PtA;PtB;PtC;PtD;PtS;E;PeA;PeB;PeC;PeD;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
1599.0;237.1;8.5;242.7;1.0;1.0;1.0;1.0;34691.638;237.1;258.428;300.845;2366.579;50.045;0.0;0.0;191.369;4.314;396.218;43.981;120.0;0.0;94.447;300.845;1208.39;0.0;1158.189;0;0;0;0
1600.0;272.6;8.5;231.6;1.0;1.0;1.0;1.0;25196.353;272.6;273.573;300.845;2498.76;50.045;4.842;-0.0;220.0;2.287;398.505;43.981;119.592;0.0;110.0;300.845;1175.94;0.0;1322.82;0;0;12000;0
1601.0;304.9;7.9;234.5;1.0;1.0;1.0;1.0;28952.614;304.9;271.07;301.718;2528.623;50.183;37.533;0.0;220.0;2.816;401.321;44.23;116.84;0.0;110.0;301.718;1205.803;0.0;1322.82;0;0;12000;0
1602.0;368.4;7.1;242.7;1.0;1.0;1.0;1.0;38063.417;368.4;264.313;302.883;2513.709;50.367;102.347;-0.0;220.0;4.314;405.635;44.565;109.748;0.0;110.0;302.883;1190.889;0.0;1322.82;0;0;12000;0
1603.0;394.5;6.1;267.6;1.0;1.0;1.0;1.0;62157.112;394.5;337.598;304.339;3352.417;50.597;-0.0;139.0;213.763;8.86;414.495;44.986;120.0;66.0;106.612;304.339;1208.39;857.07;1286.957;0;0;0;0
1604.0;449.3;4.8;254.0;1.0;1.0;1.0;1.0;65713.892;449.3;366.347;305.94;3651.784;50.85;0.0;184.827;220.0;6.377;420.872;45.453;120.0;90.894;110.0;305.94;1208.39;1120.574;1322.82;0;0;0;0
1605.0;404.0;3.4;242.7;1.0;1.0;1.0;1.0;55105.587;404.0;340.619;305.941;3379.446;50.85;-0.0;139.0;218.464;4.314;425.185;45.453;120.0;66.0;109.165;305.941;1208.39;857.07;1313.986;0;0;0;0
1606.0;435.1;2.1;211.2;1.0;1.0;1.0;1.0;47429.633;435.1;254.622;305.941;2553.821;50.85;162.812;0.0;220.0;-1.438;423.747;45.453;99.169;0.0;110.0;305.941;1231.001;0.0;1322.82;0;0;0;0
1607.0;440.8;1.0;247.1;1.0;1.0;1.0;1.0;58350.207;440.8;258.948;305.941;2555.273;50.85;139.95;0.0;220.0;-30;393.747;45.453;103.494;0.0;110.0;305.941;1232.453;0.0;1322.82;0;0;0;0
1608.0;442.5;0.2;185.0;1.0;1.0;1.0;1.0;29631.302;442.5;254.127;305.941;2553.709;50.85;165.428;0.0;220.0;-6.222;387.526;45.453;98.674;0.0;110.0;305.941;1230.889;0.0;1322.82;0;0;12000;0
1609.0;419.6;-2.0;184.9;1.0;1.0;1.0;1.0;27447.024;419.6;258.717;305.94;2555.175;50.85;141.17;-0.0;220.0;-7.58;379.946;45.453;103.264;0.0;110.0;305.94;1232.355;0.0;1322.82;0;0;12000;0
1610.0;403.8;-2.9;184.6;1.0;1.0;1.0;1.0;27419.69;403.8;259.609;305.94;2461.923;50.85;126.872;0.0;218.445;-7.633;372.313;45.453;105.0;0.0;109.156;305.94;1148.042;0.0;1313.881;0;0;12000;0
1611.0;467.3;-2.6;183.4;1.0;1.0;1.0;1.0;43532.153;467.3;281.925;0.0;3313.554;-0.0;98.753;140.904;219.799;-7.843;364.469;-0.0;105.0;67.034;109.891;0.0;1123.871;868.019;1321.664;0;0;0;0
1612.0;464.5;-2.9;183.7;1.0;1.0;1.0;1.0;38336.483;464.5;272.19;0.0;3223.546;0.0;113.928;139.0;203.781;-7.791;356.678;0.0;105.0;66.0;101.19;0.0;1136.915;857.07;1229.561;5000;0;0;0
1613.0;463.4;-3.1;184.6;1.0;1.0;1.0;1.0;42996.874;463.4;305.678;305.941;3071.311;50.85;84.162;139.0;181.755;-7.633;349.045;45.453;105.0;66.0;89.225;305.941;1111.327;857.07;1102.913;0;0;0;0
1614.0;461.8;-3.0;184.9;1.0;1.0;1.0;1.0;42908.141;461.8;305.722;305.94;3070.377;50.85;82.533;139.0;181.836;-7.58;341.465;45.453;105.0;66.0;89.269;305.94;1109.928;857.072;1103.378;0;0;0;0
1615.0;468.9;-2.5;217.4;1.0;1.0;1.0;1.0;54836.515;468.9;372.508;305.94;3716.996;50.85;0.0;196.168;220.0;-1.882;339.583;45.453;120.0;97.054;110.0;305.94;1208.39;1185.786;1322.82;0;0;0;0
1616.0;403.9;-0.9;240.5;1.0;1.0;1.0;1.0;54318.434;403.9;339.399;305.94;3366.535;50.85;0.0;139.0;216.218;2.168;341.751;45.453;120.0;66.0;107.946;305.94;1208.39;857.07;1301.075;0;0;0;0
1617.0;353.4;1.1;252.9;1.0;1.0;1.0;1.0;51102.856;353.4;313.148;305.94;3088.662;50.85;0.0;139.0;167.892;4.342;346.094;45.453;120.0;66.0;81.695;305.94;1208.39;857.07;1023.202;0;0;0;0
1618.0;296.3;3.4;252.9;1.0;1.0;1.0;1.0;41863.709;296.3;264.3;0.0;3052.724;-0.0;-0.0;139.0;161.642;4.342;350.436;0.0;120.0;66.0;78.3;0.0;1208.39;857.07;987.264;0;0;0;0
1619.0;228.6;5.8;252.9;1.0;1.0;1.0;1.0;30427.025;228.6;228.91;0.0;2508.768;-0.0;12.942;0.0;220.0;4.342;354.779;0.0;118.91;-0.0;110.0;0.0;1185.948;0.0;1322.82;5000;0;0;0
1620.0;226.8;7.9;252.9;1.0;1.0;1.0;1.0;35838.677;226.8;253.023;301.718;2306.727;50.183;0.0;-0.0;180.959;4.342;359.121;44.23;120.0;0.0;88.793;301.718;1208.39;0.0;1098.337;0;0;0;0
1621.0;227.3;9.2;252.9;1.0;1.0;1.0;1.0;35842.173;227.3;252.918;299.826;2311.321;49.884;-0.0;-0.0;181.758;4.342;363.464;43.692;120.0;0.0;89.227;299.826;1208.39;0.0;1102.931;0;0;0;0
1622.0;232.2;9.9;252.9;1.0;1.0;1.0;1.0;36528.979;232.2;255.38;298.807;2340.422;49.723;-0.0;-0.0;186.819;4.342;367.806;43.404;120.0;0.0;91.976;298.807;1208.39;0.0;1132.032;0;0;0;0
1623.0;234.6;10.1;252.9;1.0;1.0;1.0;1.0;24873.064;234.6;256.627;298.515;2354.487;49.677;0.0;0.0;189.265;4.342;372.149;43.322;120.0;0.0;93.305;298.515;1208.39;0.0;1146.097;0;0;12000;0
1624.0;263.3;10.0;235.6;1.0;1.0;1.0;1.0;24384.311;263.3;270.597;298.661;2501.938;49.7;0.0;-0.0;214.909;1.309;373.458;43.363;120.0;0.0;107.235;298.661;1208.39;0.0;1293.548;0;0;12000;0
1625.0;303.1;9.3;234.5;1.0;1.0;1.0;1.0;28748.953;303.1;270.758;299.68;2526.777;49.861;34.355;0.0;220.0;1.116;374.574;43.65;117.107;0.0;110.0;299.68;1203.957;0.0;1322.82;0;0;12000;0
1626.0;405.0;8.0;252.9;1.0;1.0;1.0;1.0;58560.443;405.0;340.288;301.573;3389.329;50.16;0.0;139.182;220.0;4.342;378.917;44.189;120.0;66.099;110.0;301.573;1208.39;858.119;1322.82;0;0;0;0
1627.0;465.2;6.5;267.6;1.0;1.0;1.0;1.0;73095.39;465.2;374.83;303.757;3748.316;50.505;0.0;201.615;220.0;6.92;385.837;44.817;120.0;100.013;110.0;303.757;1208.39;1217.106;1322.82;0;0;0;0
1628.0;489.8;5.0;254.0;1.0;1.0;1.0;1.0;72264.951;489.8;385.16;305.94;3819.69;50.85;3.485;220.0;220.0;4.535;390.372;45.453;119.707;110.0;110.0;305.94;1174.05;1322.82;1322.82;0;0;0;0
1629.0;406.7;4.0;252.9;1.0;1.0;1.0;1.0;58979.411;406.7;342.101;305.94;3395.137;50.85;0.0;140.192;220.0;4.342;394.715;45.453;120.0;66.648;110.0;305.94;1208.39;863.927;1322.82;0;0;0;0
1630.0;405.0;3.0;211.3;1.0;1.0;1.0;1.0;45392.119;405.0;337.215;305.94;3303.907;50.85;0.001;139.017;212.18;-2.951;391.763;45.453;120.0;66.009;105.752;305.94;1168.881;857.169;1277.857;0;0;0;0
1631.0;479.8;2.2;247.2;1.0;1.0;1.0;1.0;67590.979;479.8;381.267;305.941;3809.715;50.85;0.0;212.293;220.0;3.343;395.106;45.453;120.0;105.814;110.0;305.941;1208.39;1278.505;1322.82;0;0;0;0
1632.0;461.8;1.6;184.9;1.0;1.0;1.0;1.0;42908.141;461.8;305.722;305.94;3070.377;50.85;82.533;139.0;181.836;-7.58;387.526;45.453;105.0;66.0;89.269;305.94;1109.928;857.072;1103.378;0;0;0;0
1633.0;450.8;-1.0;186.6;1.0;1.0;1.0;1.0;42193.331;450.8;303.95;305.94;3045.075;50.85;74.93;139.0;178.573;-7.447;380.079;45.453;105.0;66.0;87.496;305.94;1103.392;857.07;1084.613;0;0;0;0
1634.0;446.2;-1.4;186.5;1.0;1.0;1.0;1.0;41648.127;446.2;303.118;305.94;3033.616;50.85;71.844;139.0;177.041;-7.464;372.614;45.453;105.0;66.0;86.664;305.94;1100.739;857.07;1075.807;0;0;0;0
1635.0;435.9;-1.0;184.9;1.0;1.0;1.0;1.0;40062.0;435.9;282.453;305.94;2838.486;50.85;99.306;139.0;139.0;-7.744;364.871;45.453;105.0;66.0;66.0;305.94;1124.346;857.07;857.07;0;0;0;0
1636.0;460.4;-2.0;184.9;1.0;1.0;1.0;1.0;42754.704;460.4;305.462;305.941;3066.693;50.85;81.449;139.0;181.358;-7.744;357.127;45.453;105.0;66.0;89.009;305.941;1108.995;857.07;1100.627;0;0;0;0
1637.0;470.4;-2.7;186.5;1.0;1.0;1.0;1.0;44376.208;470.4;283.59;305.94;2878.619;50.85;131.993;139.0;141.093;-7.464;349.663;45.453;105.0;66.0;67.137;305.94;1152.444;857.07;869.105;0;0;0;0
1638.0;467.3;-3.0;186.6;1.0;1.0;1.0;1.0;44036.05;467.3;314.998;305.94;3158.723;50.85;71.092;139.0;198.911;-7.447;342.216;45.453;105.0;66.0;98.544;305.94;1100.092;857.07;1201.561;0;0;0;0
1639.0;428.4;-2.6;229.8;1.0;1.0;1.0;1.0;53989.118;428.4;351.578;305.941;3495.457;50.85;-0.0;157.639;220.0;0.089;342.305;45.453;120.0;76.125;110.0;305.941;1208.39;964.247;1322.82;0;0;0;0
1640.0;362.5;-1.3;240.5;1.0;1.0;1.0;1.0;48476.952;362.5;316.795;305.941;3127.265;50.85;-0.0;139.0;174.606;1.956;344.261;45.453;120.0;66.0;85.342;305.941;1208.39;857.07;1061.805;0;0;0;0
1641.0;350.9;0.6;252.9;1.0;1.0;1.0;1.0;50729.443;350.9;311.669;305.941;3073.003;50.85;0.0;139.0;165.169;4.119;348.381;45.453;120.0;66.0;80.215;305.941;1208.39;857.07;1007.543;0;0;0;0
1642.0;272.6;2.9;252.9;1.0;1.0;1.0;1.0;43181.967;272.6;274.959;305.94;2500.148;50.85;5.869;0.0;220.0;4.119;352.5;45.453;119.506;0.0;110.0;305.94;1177.328;0.0;1322.82;0;0;0;0
1643.0;245.7;5.0;252.9;1.0;1.0;1.0;1.0;38789.988;245.7;264.029;305.941;2410.283;50.85;-0.0;0.0;198.969;4.119;356.619;45.453;120.0;0.0;98.576;305.941;1208.39;0.0;1201.893;0;0;0;0
1644.0;214.2;6.7;252.9;1.0;1.0;1.0;1.0;34038.975;214.2;246.41;303.465;2231.407;50.459;-0.0;-0.0;167.86;4.119;360.739;44.733;120.0;0.0;81.677;303.465;1208.39;0.0;1023.017;0;0;0;0
1645.0;192.4;8.3;252.9;1.0;1.0;1.0;1.0;30729.339;192.4;234.099;301.136;2108.173;50.091;-0.0;0.0;146.428;4.119;364.858;44.064;120.0;0.0;70.035;301.136;1208.39;0.0;899.783;0;0;0;0
1646.0;183.5;9.3;252.9;1.0;1.0;1.0;1.0;29083.638;183.5;227.475;291.82;2065.46;48.619;0.0;0.0;139.0;4.119;368.977;41.475;120.0;0.0;66.0;291.82;1208.39;0.0;857.07;0;0;0;0
1647.0;187.5;9.3;252.9;1.0;1.0;1.0;1.0;29951.295;187.5;231.149;299.68;2081.32;49.861;0.0;0.0;141.758;4.119;373.096;43.65;120.0;0.0;67.498;299.68;1208.39;0.0;872.93;0;0;0;0
1648.0;195.5;9.0;231.6;1.0;1.0;1.0;1.0;26108.673;195.5;233.562;300.117;2105.557;49.93;-0.0;0.0;145.973;0.403;373.5;43.774;120.0;0.0;69.788;300.117;1208.39;0.0;897.167;0;0;0;0
1649.0;204.9;8.6;234.5;1.0;1.0;1.0;1.0;28104.547;204.9;239.059;300.699;2161.987;50.022;0.0;0.0;155.787;0.909;374.409;43.94;120.0;0.0;75.119;300.699;1208.39;0.0;953.597;0;0;0;0
1650.0;235.3;7.9;252.9;1.0;1.0;1.0;1.0;37090.82;235.3;257.519;301.718;2354.319;50.183;-0.0;0.0;189.236;4.119;378.528;44.23;120.0;0.0;93.289;301.718;1208.39;0.0;1145.929;0;0;0;0
1651.0;257.0;7.1;267.6;1.0;1.0;1.0;1.0;44369.965;257.0;270.935;302.883;2492.781;50.367;0.0;-0.0;213.317;6.684;385.212;44.565;120.0;0.0;106.37;302.883;1208.39;0.0;1284.391;0;0;0;0
1652.0;272.5;6.5;261.5;1.0;1.0;1.0;1.0;45351.395;272.5;274.176;303.757;2502.424;50.505;7.615;-0.0;220.0;5.62;390.832;44.817;119.359;0.0;110.0;303.757;1179.604;0.0;1322.82;0;0;0;0
1653.0;320.2;5.8;252.9;1.0;1.0;1.0;1.0;47569.125;320.2;270.595;304.776;2535.464;50.666;53.653;0.0;220.0;4.119;394.951;45.113;115.482;0.0;110.0;304.776;1212.644;0.0;1322.82;0;0;0;0
1654.0;352.5;5.2;211.3;1.0;1.0;1.0;1.0;30385.948;352.5;263.871;305.649;2471.84;50.804;78.558;0.0;220.0;-3.138;391.813;45.368;108.503;0.0;110.0;305.649;1149.02;0.0;1322.82;0;0;10000;0
1655.0;340.0;4.7;247.2;1.0;1.0;1.0;1.0;38218.964;340.0;268.825;305.941;2530.984;50.85;72.275;-0.0;220.0;3.125;394.938;45.453;113.372;0.0;110.0;305.941;1208.164;0.0;1322.82;0;0;10000;0
1656.0;356.3;4.0;186.8;1.0;1.0;1.0;1.0;25051.035;356.3;214.971;0.0;2472.333;0.0;128.941;0.0;219.946;-7.412;387.526;-0.0;105.0;-0.0;109.971;0.0;1149.821;0.0;1322.512;0;0;10000;0
1657.0;356.3;3.2;186.7;1.0;1.0;1.0;1.0;20126.255;356.3;214.392;0.0;2462.488;-0.0;124.616;0.0;218.881;-12.803;374.723;0.0;105.0;-0.0;109.392;0.0;1146.103;0.0;1316.385;5000;0;10000;0
1658.0;379.6;2.7;186.6;1.0;1.0;1.0;1.0;27318.5;379.6;259.325;305.94;2434.113;50.85;98.008;-0.0;217.924;-12.818;361.905;45.453;105.0;0.0;108.872;305.94;1123.23;0.0;1310.882;0;0;10000;0
1659.0;391.7;2.3;184.7;1.0;1.0;1.0;1.0;28188.496;391.7;258.889;305.941;2440.348;50.85;110.635;0.0;217.121;-13.095;348.81;45.453;105.0;0.0;108.436;305.941;1134.084;0.0;1306.264;0;0;10000;0
1660.0;400.6;2.0;184.9;1.0;1.0;1.0;1.0;36195.744;400.6;329.331;305.94;3220.452;50.85;0.001;139.212;197.472;-13.065;335.745;45.453;120.0;66.115;97.763;305.94;1168.882;858.286;1193.284;0;0;0;0
1661.0;412.9;1.7;186.6;1.0;1.0;1.0;1.0;37303.996;412.9;336.147;305.94;3332.115;50.85;0.0;139.0;210.232;-12.818;322.927;45.453;120.0;66.0;104.694;305.94;1208.39;857.07;1266.655;0;0;0;0
1662.0;414.8;1.6;186.7;1.0;1.0;1.0;1.0;37549.798;414.8;337.187;305.94;3343.124;50.85;0.0;139.0;212.147;-12.803;310.124;45.453;120.0;66.0;105.734;305.94;1208.39;857.07;1277.664;0;0;0;0
1663.0;346.6;1.8;245.4;1.0;1.0;1.0;1.0;48539.775;346.6;339.688;305.941;3369.593;50.85;-0.0;139.0;216.75;60;370.124;45.453;120.0;66.0;108.235;305.941;1208.39;857.07;1304.133;0;0;0;0
1664.0;319.5;2.5;240.5;1.0;1.0;1.0;1.0;41755.782;319.5;271.846;0.0;3132.6;-0.0;-0.0;139.0;175.534;-4.966;365.158;0.0;120.0;66.0;85.846;0.0;1208.39;857.07;1067.14;0;0;0;0
1665.0;262.9;4.4;331.5;1.0;1.0;1.0;1.0;51272.166;262.9;225.69;0.0;2534.664;0.0;51.19;0.0;220.0;8.29;373.447;0.0;115.69;-0.0;110.0;0.0;1211.844;0.0;1322.82;5000;0;0;0
1666.0;221.2;6.9;331.5;1.0;1.0;1.0;1.0;54976.569;221.2;252.419;303.174;2295.902;50.413;-0.0;-0.0;179.077;8.29;381.737;44.649;120.0;0.0;87.77;303.174;1208.39;0.0;1087.512;0;0;0;0
1667.0;193.4;9.5;331.5;1.0;1.0;1.0;1.0;49480.405;193.4;236.562;299.389;2139.491;49.815;0.0;0.0;151.875;8.29;390.027;43.568;120.0;0.0;72.994;299.389;1208.39;0.0;931.101;0;0;0;0
1668.0;179.0;11.6;331.5;1.0;1.0;1.0;1.0;46258.962;179.0;226.914;289.735;2065.46;48.29;-0.0;0.0;139.0;8.29;398.317;40.914;120.0;0.0;66.0;289.735;1208.39;0.0;857.07;0;0;0;0
1669.0;165.3;13.3;331.5;1.0;1.0;1.0;1.0;42278.223;165.3;204.79;0.0;2264.352;0.0;0.0;0.0;173.59;8.29;406.607;0.0;120.0;-0.0;84.79;0.0;1208.39;0.0;1055.962;0;0;0;0
1670.0;148.7;14.3;331.5;1.0;1.0;1.0;1.0;39116.354;148.7;195.772;0.0;2168.902;0.0;0.0;0.0;156.99;8.29;414.897;0.0;120.0;-0.0;75.772;0.0;1208.39;0.0;960.512;0;0;0;0
1671.0;148.3;14.6;331.5;1.0;1.0;1.0;1.0;39040.164;148.3;195.555;0.0;2166.602;0.0;-0.0;0.0;156.59;8.29;423.187;0.0;120.0;-0.0;75.555;0.0;1208.39;0.0;958.212;0;0;0;0
1672.0;141.0;13.8;331.4;1.0;1.0;1.0;1.0;37629.664;141.0;191.582;0.0;2124.543;0.0;0.0;0.0;149.275;8.275;431.462;0.0;120.0;0.0;71.582;0.0;1208.39;0.0;916.153;0;0;0;0
1673.0;139.4;12.0;310.5;1.0;1.0;1.0;1.0;28189.716;139.4;189.059;0.0;2097.837;0.0;0.0;0.0;144.631;5.231;436.693;0.0;120.0;-0.0;69.059;0.0;1208.39;0.0;889.447;5000;0;0;0
1674.0;195.4;10.3;331.5;1.0;1.0;1.0;1.0;49801.037;195.4;237.42;298.224;2152.049;49.631;-0.0;-0.0;154.059;8.29;444.983;43.24;120.0;0.0;74.18;298.224;1208.39;0.0;943.659;0;0;0;0
1675.0;245.5;9.1;331.5;1.0;1.0;1.0;1.0;59434.531;245.5;264.978;299.971;2438.537;49.907;-0.0;0.0;203.883;8.29;453.273;43.733;120.0;0.0;101.245;299.971;1208.39;0.0;1230.147;0;0;0;0
1676.0;277.2;8.2;333.9;1.0;1.0;1.0;1.0;65232.426;277.2;272.782;301.282;2511.746;50.114;15.725;-0.0;220.0;8.639;461.912;44.106;118.676;0.0;110.0;301.282;1188.926;0.0;1322.82;0;0;0;0
1677.0;307.8;7.7;331.5;1.0;1.0;1.0;1.0;67325.631;307.8;270.452;302.01;2532.646;50.229;45.861;0.0;220.0;8.29;470.202;44.314;116.139;0.0;110.0;302.01;1209.826;0.0;1322.82;0;0;0;0
1678.0;331.8;7.2;235.6;1.0;1.0;1.0;1.0;44319.266;331.8;269.023;302.738;2524.465;50.344;55.776;0.0;220.0;-5.68;464.522;44.523;114.5;0.0;110.0;302.738;1201.645;0.0;1322.82;0;0;0;0
1679.0;345.6;6.7;274.7;1.0;1.0;1.0;1.0;56128.222;345.6;268.405;303.465;2539.407;50.459;75.157;0.0;220.0;0.016;464.538;44.733;113.672;0.0;110.0;303.465;1216.587;0.0;1322.82;0;0;0;0
1680.0;337.7;6.4;187.0;1.0;1.0;1.0;1.0;33104.974;337.7;212.009;0.0;2425.087;-0.0;110.446;0.0;214.495;-12.76;451.778;0.0;105.0;-0.0;107.009;0.0;1133.922;0.0;1291.165;0;0;0;0
1681.0;305.8;6.4;205.8;1.0;1.0;1.0;1.0;33335.108;305.8;217.29;0.0;2458.515;0.0;80.467;-0.0;220.0;-5.333;446.445;0.0;107.29;-0.0;110.0;0.0;1135.695;0.0;1322.82;0;0;0;0
1682.0;293.2;6.6;186.9;1.0;1.0;1.0;1.0;28020.986;293.2;205.258;0.0;2329.701;-0.0;82.617;0.0;202.066;-8.517;437.929;0.0;105.0;-0.0;100.258;0.0;1110.0;0.0;1219.701;0;0;0;0
1683.0;275.4;6.6;186.6;1.0;1.0;1.0;1.0;25987.085;275.4;171.0;0.0;2005.938;0.0;127.833;0.0;139.0;-8.567;429.362;-0.0;105.0;-0.0;66.0;0.0;1148.868;0.0;857.07;0;0;0;0
1684.0;270.1;6.4;186.8;1.0;1.0;1.0;1.0;25426.448;270.1;171.0;0.0;2001.412;-0.0;122.566;0.0;139.0;-8.533;420.828;-0.0;105.0;-0.0;66.0;0.0;1144.341;0.0;857.071;0;0;0;0
1685.0;269.3;6.1;190.4;1.0;1.0;1.0;1.0;26033.508;269.3;200.27;0.0;2264.759;-0.0;68.489;0.0;192.884;-7.927;412.901;0.0;105.0;-0.0;95.27;0.0;1097.855;0.0;1166.905;0;0;0;0
1686.0;233.4;6.3;205.8;1.0;1.0;1.0;1.0;20473.851;233.4;229.321;0.0;2502.998;0.0;8.067;-0.0;220.0;-5.333;407.568;-0.0;119.321;-0.0;110.0;0.0;1180.178;0.0;1322.82;5000;0;0;0
1687.0;244.0;7.2;245.4;1.0;1.0;1.0;1.0;36408.497;244.0;260.939;302.738;2387.424;50.344;0.0;0.0;194.994;1.338;408.906;44.523;120.0;0.0;96.416;302.738;1208.39;0.0;1179.034;0;0;0;0
1688.0;253.6;8.2;240.5;1.0;1.0;1.0;1.0;36423.531;253.6;265.413;301.282;2439.201;50.114;0.0;-0.0;203.998;0.512;409.419;44.106;120.0;0.0;101.308;301.282;1208.39;0.0;1230.811;0;0;0;0
1689.0;246.1;9.5;267.6;1.0;1.0;1.0;1.0;42490.047;246.1;263.444;299.389;2424.044;49.815;-0.0;0.0;201.362;5.077;414.496;43.568;120.0;0.0;99.876;299.389;1208.39;0.0;1215.654;0;0;0;0
1690.0;230.9;10.8;267.6;1.0;1.0;1.0;1.0;40048.402;230.9;254.818;297.496;2338.363;49.516;-0.0;-0.0;186.461;5.077;419.573;43.036;120.0;0.0;91.781;297.496;1208.39;0.0;1129.973;0;0;0;0
1691.0;198.7;12.0;267.6;1.0;1.0;1.0;1.0;34965.828;198.7;236.99;295.749;2154.8;49.24;0.0;0.0;154.537;5.077;424.651;42.55;120.0;0.0;74.44;295.749;1208.39;0.0;946.41;0;0;0;0
1692.0;158.6;12.9;267.6;1.0;1.0;1.0;1.0;28065.794;158.6;199.405;0.0;2207.355;-0.0;-0.0;0.0;163.677;5.077;429.728;-0.0;120.0;-0.0;79.405;0.0;1208.39;0.0;998.965;0;0;0;0
1693.0;126.2;13.5;267.6;1.0;1.0;1.0;1.0;15543.654;126.2;105.135;0.0;1153.681;-0.0;131.277;0.0;-0.0;5.077;434.805;0.0;105.135;-0.0;-0.0;0.0;1153.681;0.0;0.0;5000;0;0;0
1694.0;130.5;13.8;267.6;1.0;1.0;1.0;1.0;23625.75;130.5;154.526;293.129;1216.842;48.826;86.751;0.0;0.0;5.077;439.883;41.831;112.696;0.0;0.0;293.129;1216.842;0.0;0.0;0;0;0;0
1695.0;141.2;13.8;267.6;1.0;1.0;1.0;1.0;12804.516;141.2;153.366;293.129;1212.117;48.826;97.451;0.0;-0.0;5.077;444.96;41.831;111.535;0.0;0.0;293.129;1212.117;0.0;0.0;0;0;0;12000
1696.0;134.3;13.6;231.7;1.0;1.0;1.0;1.0;6801.322;134.3;152.395;293.42;1181.644;48.872;84.458;0.0;0.0;-0.97;443.99;41.91;110.485;0.0;0.0;293.42;1181.644;0.0;0.0;0;0;0;12000
1697.0;153.0;13.0;231.7;1.0;1.0;1.0;1.0;8966.703;153.0;150.588;294.293;1172.938;49.01;103.02;0.0;0.0;-0.97;443.02;42.149;108.439;0.0;0.0;294.293;1172.938;0.0;0.0;0;0;0;12000
1698.0;243.1;12.1;265.9;1.0;1.0;1.0;1.0;41425.226;243.1;260.926;295.604;2408.586;49.217;-0.0;-0.0;198.674;4.791;447.811;42.51;120.0;0.0;98.416;295.604;1208.39;0.0;1200.196;0;0;0;0
1699.0;252.3;11.0;267.6;1.0;1.0;1.0;1.0;43370.473;252.3;266.386;297.205;2461.677;49.47;-0.0;0.0;207.907;5.077;452.889;42.955;120.0;0.0;103.431;297.205;1208.39;0.0;1253.287;0;0;0;0
1700.0;249.2;10.0;267.6;1.0;1.0;1.0;1.0;42944.253;249.2;264.985;298.661;2442.53;49.7;0.0;0.0;204.577;5.077;457.966;43.363;120.0;0.0;101.622;298.661;1208.39;0.0;1234.14;0;0;0;0
1701.0;265.8;9.1;267.6;1.0;1.0;1.0;1.0;46325.704;265.8;273.651;299.971;2493.186;49.907;0.97;-0.0;220.0;5.077;463.043;43.733;119.918;0.0;110.0;299.971;1170.366;0.0;1322.82;0;0;0;0
1702.0;288.8;8.4;211.3;1.0;1.0;1.0;1.0;33344.669;288.8;272.816;300.99;2510.275;50.068;14.326;0.0;220.0;-4.406;458.637;44.023;118.794;0.0;110.0;300.99;1187.455;0.0;1322.82;0;0;0;0
1703.0;300.0;7.8;247.3;1.0;1.0;1.0;1.0;43994.466;300.0;271.624;301.864;2524.927;50.206;31.452;0.0;220.0;1.658;460.295;44.272;117.352;0.0;110.0;301.864;1202.107;0.0;1322.82;0;0;0;0
1704.0;302.4;7.4;186.9;1.0;1.0;1.0;1.0;28589.142;302.4;221.952;302.446;2044.586;50.298;92.596;0.0;150.989;-8.517;451.778;44.439;105.0;0.0;72.513;302.446;1118.578;0.0;926.009;0;0;0;0
1705.0;279.2;7.1;185.1;1.0;1.0;1.0;1.0;25583.209;279.2;215.565;302.883;1967.385;50.367;82.983;-0.0;139.0;-6.85;444.929;44.565;105.0;0.0;66.0;302.883;1110.314;0.0;857.071;0;0;0;0
1706.0;265.7;6.9;184.9;1.0;1.0;1.0;1.0;24012.879;265.7;267.517;303.174;2417.807;50.413;0.001;0.0;208.401;-6.885;438.043;44.649;119.169;0.0;103.699;303.174;1161.684;0.0;1256.123;0;0;0;0
1707.0;255.3;6.7;184.9;1.0;1.0;1.0;1.0;23412.708;255.3;171.0;0.0;1990.106;0.0;109.415;0.0;139.0;-6.885;431.158;-0.0;105.0;-0.0;66.0;0.0;1133.035;0.0;857.07;0;0;0;0
1708.0;256.9;6.4;184.9;1.0;1.0;1.0;1.0;18568.695;256.9;180.93;0.0;2080.88;-0.0;92.734;-0.0;157.281;-6.885;424.272;0.0;105.0;-0.0;75.93;0.0;1118.696;0.0;962.183;5000;0;0;0
1709.0;261.4;6.1;184.9;1.0;1.0;1.0;1.0;22747.053;261.4;266.25;304.339;2438.736;50.597;-0.0;-0.0;203.918;-6.885;417.387;44.986;120.0;0.0;101.264;304.339;1208.39;0.0;1230.346;0;0;0;0
1710.0;277.3;5.9;184.9;1.0;1.0;1.0;1.0;25370.254;277.3;216.071;304.63;1965.486;50.643;80.771;0.0;139.001;-6.885;410.501;45.071;105.0;0.0;66.0;304.63;1108.413;0.0;857.073;0;0;0;0
