j;Ptz;t;K;DA;DB;DC;DD;Y;Pt;Pe;Zg;Zw;PtA;PtB;PtC;PtD;PtS;E;PeA;PeB;PeC;PeD;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
2048.0;416.2;1.5;184.2;1.0;1.0;1.0;1.0;28935.706;416.2;256.845;305.941;2437.069;50.85;131.993;0.0;213.357;-20;530;45.453;105.0;0.0;106.392;305.941;1152.444;0.0;1284.625;0;0;12000;0
2049.0;401.3;2.2;257.4;1.0;1.0;1.0;1.0;60915.562;401.3;382.889;305.94;3847.071;50.85;30.45;220.0;220.0;120;650;45.453;117.436;110.0;110.0;305.94;1201.431;1322.82;1322.82;0;0;0;0
2050.0;395.9;3.2;263.7;1.0;1.0;1.0;1.0;61733.875;395.9;333.875;305.941;3268.558;50.85;-0.0;139.0;206.05;0;650;45.453;120.0;66.0;102.422;305.941;1168.88;857.07;1242.608;0;0;0;0
2051.0;401.3;6.2;265.9;1.0;1.0;1.0;1.0;63231.826;401.3;336.449;304.193;3301.194;50.574;0.0;139.0;211.726;0;650;44.944;120.0;66.0;105.505;304.193;1168.88;857.07;1275.245;0;0;0;0
2052.0;359.1;8.4;240.6;1.0;1.0;1.0;1.0;48775.883;359.1;268.21;300.99;2538.787;50.068;69.032;0.0;220.0;-20;630;44.023;114.188;0.0;110.0;300.99;1215.967;0.0;1322.82;0;0;0;0
2053.0;345.8;9.5;241.8;1.0;1.0;1.0;1.0;35630.623;345.8;268.854;299.389;2536.147;49.815;55.985;0.0;220.0;-20;610;43.568;115.286;0.0;110.0;299.389;1213.327;0.0;1322.82;0;0;12000;0
2054.0;339.4;9.9;268.8;1.0;1.0;1.0;1.0;40568.142;339.4;258.842;298.807;2479.268;49.723;129.677;0.0;220.0;60;670;43.404;105.438;0.0;110.0;298.807;1156.448;0.0;1322.82;0;0;12000;0
2055.0;354.0;10.4;241.7;1.0;1.0;1.0;1.0;36411.544;354.0;267.777;298.079;2538.065;49.608;64.392;0.0;220.0;-20;650;43.199;114.578;0.0;110.0;298.079;1215.245;0.0;1322.82;0;0;12000;0
2056.0;412.7;10.3;271.0;1.0;1.0;1.0;1.0;66499.833;412.7;341.45;298.224;3372.167;49.631;-0.0;143.069;220.0;0;650;43.24;120.0;68.21;110.0;298.224;1168.88;880.467;1322.82;0;0;0;0
2057.0;453.1;9.7;252.3;1.0;1.0;1.0;1.0;66103.407;453.1;363.567;299.098;3603.673;49.769;-0.0;183.331;220.0;0;650;43.486;120.0;90.081;110.0;299.098;1168.88;1111.973;1322.82;0;0;0;0
2058.0;468.3;9.0;233.3;1.0;1.0;1.0;1.0;61170.896;468.3;361.16;300.117;3575.147;49.93;0.0;178.37;220.0;-20;630;43.774;120.0;87.386;110.0;300.117;1168.88;1083.447;1322.82;0;0;0;0
2059.0;464.2;7.6;247.7;1.0;1.0;1.0;1.0;63590.745;464.2;376.445;302.155;3862.104;50.252;93.948;220.0;220.0;120;750;44.356;112.09;110.0;110.0;302.155;1216.464;1322.82;1322.82;0;0;0;0
2060.0;443.9;6.4;244.8;1.0;1.0;1.0;1.0;62229.904;443.9;359.531;303.902;3546.409;50.528;-0.0;173.372;220.0;0;750;44.859;120.0;84.671;110.0;303.902;1168.88;1054.709;1322.82;0;0;0;0
2061.0;437.8;6.3;255.2;1.0;1.0;1.0;1.0;65065.629;437.8;356.247;304.048;3511.202;50.551;0.0;167.249;220.0;0;750;44.902;120.0;81.345;110.0;304.048;1168.88;1019.502;1322.82;0;0;0;0
2062.0;465.2;5.2;217.0;1.0;1.0;1.0;1.0;55056.66;465.2;360.595;305.649;3552.297;50.804;0.0;174.396;220.0;-20;730;45.368;120.0;85.227;110.0;305.649;1168.88;1060.597;1322.82;0;0;0;0
2063.0;479.1;4.2;181.0;1.0;1.0;1.0;1.0;44510.096;479.1;263.676;0.0;3148.952;0.0;131.993;139.0;188.107;-20;710;-0.0;105.0;66.0;92.676;0.0;1152.444;857.07;1139.438;0;0;0;0
2064.0;412.1;3.7;196.0;1.0;1.0;1.0;1.0;36499.952;412.1;313.98;0.0;3539.095;0.0;0.0;172.1;220.0;-20;690;0.0;120.0;83.98;110.0;0.0;1168.88;1047.395;1322.82;5000;0;0;0
2065.0;418.9;3.0;164.6;1.0;1.0;1.0;1.0;36171.038;418.9;258.312;305.941;2452.594;50.85;131.993;-0.0;216.057;-20;670;45.453;105.0;0.0;107.858;305.941;1152.444;0.0;1300.15;0;0;0;0
2066.0;421.0;2.7;211.4;1.0;1.0;1.0;1.0;48521.667;421.0;260.802;305.941;2478.45;50.85;130.15;0.0;220.0;-20;650;45.453;105.349;0.0;110.0;305.941;1155.63;0.0;1322.82;0;0;0;0
2067.0;407.7;2.5;186.6;1.0;1.0;1.0;1.0;40602.149;407.7;252.228;305.94;2388.194;50.85;131.993;0.0;204.857;-20;630;45.453;105.0;0.0;101.774;305.94;1152.444;0.0;1235.75;0;0;0;0
2068.0;460.5;2.2;201.3;1.0;1.0;1.0;1.0;35956.066;460.5;253.328;305.94;2553.551;50.85;169.65;0.0;220.0;-20;610;45.453;97.875;0.0;110.0;305.94;1230.731;0.0;1322.82;0;0;12000;0
2069.0;458.4;2.0;168.9;1.0;1.0;1.0;1.0;27540.781;458.4;253.726;305.94;2553.626;50.85;167.55;0.0;220.0;-20;590;45.453;98.273;0.0;110.0;305.94;1230.806;0.0;1322.82;0;0;12000;0
2070.0;459.1;2.3;193.2;1.0;1.0;1.0;1.0;33772.265;459.1;253.593;305.94;2553.6;50.85;168.25;0.0;220.0;-20;570;45.453;98.14;0.0;110.0;305.94;1230.78;0.0;1322.82;0;0;12000;0
2071.0;465.0;3.0;191.5;1.0;1.0;1.0;1.0;45846.317;465.0;360.547;305.94;3550.882;50.85;0.0;174.15;220.0;-20;550;45.453;120.0;85.094;110.0;305.94;1168.88;1059.183;1322.82;0;0;0;0
2072.0;457.7;4.3;176.5;1.0;1.0;1.0;1.0;41400.921;457.7;253.858;305.941;2553.652;50.85;166.85;0.0;220.0;-20;530;45.453;98.405;0.0;110.0;305.941;1230.832;0.0;1322.82;0;0;0;0
2073.0;465.9;6.2;163.9;1.0;1.0;1.0;1.0;39286.708;465.9;253.637;304.193;2553.713;50.574;165.326;0.0;220.0;-30;500;44.944;98.693;0.0;110.0;304.193;1230.893;0.0;1322.82;0;0;0;0
2074.0;476.6;8.1;173.0;1.0;1.0;1.0;1.0;43531.791;476.6;256.409;301.427;2554.777;50.137;146.463;0.0;220.0;-60;440;44.147;102.262;0.0;110.0;301.427;1231.957;0.0;1322.82;0;0;0;0
2075.0;410.3;10.5;190.3;1.0;1.0;1.0;1.0;41447.761;410.3;260.292;297.933;2494.759;49.585;120.715;0.0;220.0;-20;420;43.158;107.134;0.0;110.0;297.933;1171.939;0.0;1322.82;0;0;0;0
2076.0;455.6;11.8;208.9;1.0;1.0;1.0;1.0;49100.916;455.6;251.137;296.04;2553.673;49.286;166.314;0.0;220.0;-20;400;42.631;98.506;0.0;110.0;296.04;1230.853;0.0;1322.82;0;0;0;0
2077.0;348.0;13.2;197.0;1.0;1.0;1.0;1.0;36141.353;348.0;219.539;0.0;2516.726;0.0;108.0;0.0;220.0;-20;380;0.0;109.539;-0.0;110.0;0.0;1193.906;0.0;1322.82;0;0;0;0
2078.0;307.1;15.2;169.1;1.0;1.0;1.0;1.0;21594.338;307.1;179.75;0.0;2102.132;-0.0;131.993;0.0;155.107;-20;360;0.0;105.0;0.0;74.75;0.0;1152.444;0.0;949.688;5000;0;0;0
2079.0;290.8;16.2;170.6;1.0;1.0;1.0;1.0;18704.637;290.8;253.894;289.634;2555.069;48.274;142.526;0.0;220.0;120;480;40.887;103.007;0.0;110.0;289.634;1232.249;0.0;1322.82;0;0;0;0
2080.0;299.9;16.1;207.7;1.0;1.0;1.0;1.0;33631.592;299.9;269.949;289.78;2507.255;48.297;11.603;0.0;220.0;-20;460;40.926;119.023;0.0;110.0;289.78;1184.435;0.0;1322.82;0;0;0;0
2081.0;269.7;14.6;184.8;1.0;1.0;1.0;1.0;24842.967;269.7;175.029;0.0;2046.313;-0.0;110.7;-0.0;139.0;-20;440;0.0;109.029;-0.0;66.0;0.0;1189.243;0.0;857.07;0;0;0;0
2082.0;270.0;12.9;224.9;1.0;1.0;1.0;1.0;28760.947;270.0;227.474;0.0;2523.94;0.0;30.0;-0.0;220.0;-20;420;-0.0;117.474;0.0;110.0;0.0;1201.12;0.0;1322.82;5000;0;0;0
2083.0;242.6;11.4;254.3;1.0;1.0;1.0;1.0;36602.928;242.6;264.943;296.623;2539.339;49.378;93.222;0.0;220.0;120;540;42.793;112.151;0.0;110.0;296.623;1216.519;0.0;1322.82;0;0;0;0
2084.0;258.7;10.4;243.6;1.0;1.0;1.0;1.0;38423.141;258.7;256.41;298.079;2313.979;49.608;-0.0;0.0;189.092;-20;520;43.199;120.0;0.0;93.21;298.079;1168.88;0.0;1145.099;0;0;0;0
2085.0;269.3;9.5;269.6;1.0;1.0;1.0;1.0;43841.299;269.3;260.935;299.389;2496.885;49.815;119.485;0.0;220.0;120;640;43.568;107.366;0.0;110.0;299.389;1174.065;0.0;1322.82;0;0;0;0
2086.0;311.4;8.8;258.7;1.0;1.0;1.0;1.0;48176.022;311.4;270.369;300.408;2530.642;49.976;41.424;0.0;220.0;0;640;43.857;116.512;0.0;110.0;300.408;1207.822;0.0;1322.82;0;0;0;0
2087.0;339.5;8.1;187.8;1.0;1.0;1.0;1.0;33597.897;339.5;197.35;0.0;2288.432;-0.0;131.993;-0.0;187.507;-20;620;0.0;105.0;-0.0;92.35;0.0;1152.444;0.0;1135.988;0;0;0;0
2088.0;383.2;7.1;200.9;1.0;1.0;1.0;1.0;34439.136;383.2;212.88;0.0;2555.018;0.0;143.2;0.0;220.0;-20;600;0.0;102.88;-0.0;110.0;0.0;1232.198;0.0;1322.82;5000;0;0;0
2089.0;416.2;6.3;197.1;1.0;1.0;1.0;1.0;44126.022;416.2;261.102;304.048;2486.231;50.551;125.649;0.0;220.0;-20;580;44.902;106.2;0.0;110.0;304.048;1163.411;0.0;1322.82;0;0;0;0
2090.0;432.2;5.7;186.4;1.0;1.0;1.0;1.0;31438.723;432.2;258.355;304.921;2555.148;50.689;141.511;0.0;220.0;-20;560;45.155;103.199;0.0;110.0;304.921;1232.328;0.0;1322.82;0;0;10000;0
2091.0;410.8;4.8;203.0;1.0;1.0;1.0;1.0;35029.955;410.8;262.732;305.941;2496.081;50.85;119.95;0.0;220.0;-20;540;45.453;107.278;0.0;110.0;305.941;1173.261;0.0;1322.82;0;0;10000;0
2092.0;386.1;4.3;171.2;1.0;1.0;1.0;1.0;24484.456;386.1;240.494;305.941;2263.994;50.85;131.993;0.0;183.257;-20;520;45.453;105.0;0.0;90.041;305.941;1152.444;0.0;1111.55;0;0;10000;0
2093.0;362.7;4.3;218.6;1.0;1.0;1.0;1.0;33438.871;362.7;269.403;305.94;2539.117;50.85;71.85;0.0;220.0;-20;500;45.453;113.95;0.0;110.0;305.94;1216.297;0.0;1322.82;0;0;10000;0
2094.0;354.9;4.2;210.7;1.0;1.0;1.0;1.0;30458.134;354.9;270.06;305.941;2538.003;50.85;64.05;0.0;220.0;-20;480;45.453;114.607;0.0;110.0;305.941;1215.183;0.0;1322.82;0;0;10000;0
2095.0;353.6;4.4;241.0;1.0;1.0;1.0;1.0;38503.505;353.6;270.17;305.94;2537.755;50.85;62.75;0.0;220.0;-20;460;45.453;114.716;0.0;110.0;305.94;1214.935;0.0;1322.82;0;0;10000;0
2096.0;356.7;5.8;262.0;1.0;1.0;1.0;1.0;57858.461;356.7;377.527;304.776;3734.215;50.666;-0.0;206.034;220.0;120;580;45.113;120.0;102.414;110.0;304.776;1168.88;1242.515;1322.82;0;0;0;0
2097.0;357.3;7.4;307.2;1.0;1.0;1.0;1.0;74913.97;357.3;377.379;302.446;3739.781;50.298;-0.0;207.002;220.0;120;700;44.439;120.0;102.939;110.0;302.446;1168.88;1248.081;1322.82;0;0;0;0
2098.0;359.0;9.5;328.4;1.0;1.0;1.0;1.0;76020.67;359.0;312.508;299.389;3062.334;49.815;-0.0;139.0;170.185;0;700;43.568;120.0;66.0;82.94;299.389;1168.88;857.07;1036.384;0;0;0;0
2099.0;345.1;11.0;340.1;1.0;1.0;1.0;1.0;76848.319;345.1;304.532;297.205;2984.392;49.47;0.0;139.0;156.63;0;700;42.955;120.0;66.0;75.577;297.205;1168.88;857.07;958.442;0;0;0;0
2100.0;331.5;13.3;332.5;1.0;1.0;1.0;1.0;71767.729;331.5;296.506;293.857;2909.234;48.941;-0.0;139.0;143.559;0;700;42.029;120.0;66.0;68.476;293.857;1168.88;857.07;883.284;0;0;0;0
2101.0;333.3;15.7;313.2;1.0;1.0;1.0;1.0;66213.184;333.3;296.836;290.362;2922.758;48.389;0.0;139.0;145.911;0;700;41.082;120.0;66.0;69.754;290.362;1168.88;857.07;896.808;0;0;0;0
2102.0;263.6;17.4;359.9;1.0;1.0;1.0;1.0;70219.572;263.6;268.034;287.887;2466.412;47.998;-0.0;-0.0;215.602;0;700;40.423;120.0;0.0;107.611;287.887;1168.88;0.0;1297.532;0;0;0;0
2103.0;234.6;17.3;323.8;1.0;1.0;1.0;1.0;55147.631;234.6;252.307;288.033;2299.529;48.021;0.0;0.0;186.579;0;700;40.461;120.0;0.0;91.845;288.033;1168.88;0.0;1130.649;0;0;0;0
2104.0;228.6;17.6;231.2;1.0;1.0;1.0;1.0;30998.353;228.6;223.807;0.0;2426.15;0.0;0.0;-0.0;208.6;-20;680;0.0;120.0;0.0;103.807;0.0;1168.88;0.0;1257.27;0;0;0;0
2105.0;232.2;17.2;271.9;1.0;1.0;1.0;1.0;35278.625;232.2;228.973;0.0;2507.936;0.0;12.2;-0.0;220.0;0;680;-0.0;118.973;0.0;110.0;0.0;1185.116;0.0;1322.82;5000;0;0;0
2106.0;254.2;16.5;352.9;1.0;1.0;1.0;1.0;66509.558;254.2;263.163;289.198;2411.171;48.205;0.0;0.0;205.995;0;680;40.771;120.0;0.0;102.392;289.198;1168.88;0.0;1242.291;0;0;0;0
2107.0;265.4;15.1;323.2;1.0;1.0;1.0;1.0;60869.829;265.4;269.619;291.236;2473.72;48.527;-0.0;-0.0;216.873;0;680;41.317;120.0;0.0;108.301;291.236;1168.88;0.0;1304.84;0;0;0;0
2108.0;261.8;13.9;328.8;1.0;1.0;1.0;1.0;61782.783;261.8;267.987;292.983;2451.433;48.803;0.0;-0.0;212.997;0;680;41.791;120.0;0.0;106.196;292.983;1168.88;0.0;1282.553;0;0;0;0
2109.0;272.5;12.6;308.0;1.0;1.0;1.0;1.0;57839.793;272.5;272.023;294.876;2496.746;49.102;3.398;-0.0;220.0;0;680;42.309;119.714;0.0;110.0;294.876;1173.926;0.0;1322.82;0;0;0;0
2110.0;282.7;11.9;311.6;1.0;1.0;1.0;1.0;59675.365;282.7;271.459;295.895;2509.313;49.263;13.437;-0.0;220.0;0;680;42.591;118.869;0.0;110.0;295.895;1186.493;0.0;1322.82;0;0;0;0
2111.0;315.0;11.5;274.0;1.0;1.0;1.0;1.0;52466.63;315.0;268.909;296.477;2532.555;49.355;45.645;0.0;220.0;0;680;42.752;116.157;0.0;110.0;296.477;1209.735;0.0;1322.82;0;0;0;0
2112.0;341.8;11.1;198.8;1.0;1.0;1.0;1.0;35741.057;341.8;220.712;0.0;2527.432;0.0;101.8;0.0;220.0;-20;660;0.0;110.712;-0.0;110.0;0.0;1204.612;0.0;1322.82;0;0;0;0
2113.0;361.2;10.8;177.5;1.0;1.0;1.0;1.0;18883.184;361.2;209.137;0.0;2413.207;0.0;131.993;0.0;209.207;-20;640;-0.0;105.0;0.0;104.137;0.0;1152.444;0.0;1260.763;5000;0;10000;0
2114.0;373.2;10.1;199.3;1.0;1.0;1.0;1.0;29209.136;373.2;266.289;298.515;2539.703;49.677;83.523;0.0;220.0;-20;620;43.322;112.967;0.0;110.0;298.515;1216.883;0.0;1322.82;0;0;10000;0
2115.0;374.4;10.0;207.5;1.0;1.0;1.0;1.0;31532.097;374.4;266.231;298.661;2539.698;49.7;84.7;-0.0;220.0;-20;600;43.363;112.868;0.0;110.0;298.661;1216.878;0.0;1322.82;0;0;10000;0
2116.0;348.1;10.0;190.8;1.0;1.0;1.0;1.0;24793.191;348.1;219.52;0.0;2516.554;-0.0;108.1;-0.0;220.0;-20;580;0.0;109.52;-0.0;110.0;0.0;1193.734;0.0;1322.82;0;0;10000;0
2117.0;341.4;10.1;178.5;1.0;1.0;1.0;1.0;21966.535;341.4;198.382;0.0;2299.357;0.0;131.993;0.0;189.407;-20;560;-0.0;105.0;-0.0;93.382;0.0;1152.444;0.0;1146.913;0;0;10000;0
2118.0;343.7;10.2;196.7;1.0;1.0;1.0;1.0;20522.077;343.7;220.353;0.0;2524.151;-0.0;103.7;0.0;220.0;-20;540;-0.0;110.353;-0.0;110.0;0.0;1201.331;0.0;1322.82;5000;0;10000;0
2119.0;327.6;9.9;247.6;1.0;1.0;1.0;1.0;47987.386;327.6;360.522;298.807;3572.313;49.723;0.0;177.877;220.0;120;660;43.404;120.0;87.118;110.0;298.807;1168.88;1080.613;1322.82;0;0;0;0
2120.0;331.3;9.3;270.9;1.0;1.0;1.0;1.0;53430.031;331.3;268.477;299.68;2537.485;49.861;61.439;0.0;220.0;0;660;43.65;114.827;0.0;110.0;299.68;1214.665;0.0;1322.82;0;0;0;0
2121.0;342.2;8.9;339.4;1.0;1.0;1.0;1.0;60931.458;342.2;267.732;300.262;2539.157;49.953;72.247;-0.0;220.0;0;660;43.815;113.917;0.0;110.0;300.262;1216.337;0.0;1322.82;0;0;12000;0
2122.0;352.9;8.1;321.3;1.0;1.0;1.0;1.0;57250.021;352.9;267.179;301.427;2539.701;50.137;82.763;-0.0;220.0;0;660;44.147;113.031;0.0;110.0;301.427;1216.881;0.0;1322.82;0;0;12000;0
2123.0;385.0;8.5;320.8;1.0;1.0;1.0;1.0;60440.176;385.0;262.205;300.845;2504.712;50.045;114.955;0.0;220.0;0;660;43.981;108.224;0.0;110.0;300.845;1181.892;0.0;1322.82;0;0;12000;0
2124.0;342.5;10.2;308.3;1.0;1.0;1.0;1.0;66756.19;342.5;303.346;298.37;2968.384;49.654;-0.0;139.0;153.846;0;660;43.281;120.0;66.0;74.064;298.37;1168.88;857.07;942.435;0;0;0;0
2125.0;305.6;8.7;349.3;1.0;1.0;1.0;1.0;72163.398;305.6;270.901;300.554;2527.522;49.999;35.601;-0.0;220.0;0;660;43.898;117.002;0.0;110.0;300.554;1204.702;0.0;1322.82;0;0;0;0
2126.0;254.1;9.1;331.1;1.0;1.0;1.0;1.0;61287.034;254.1;265.146;299.971;2400.81;49.907;-0.0;0.0;204.193;0;660;43.733;120.0;0.0;101.413;299.971;1168.88;0.0;1231.93;0;0;0;0
2127.0;230.9;8.9;302.8;1.0;1.0;1.0;1.0;49739.712;230.9;252.601;300.262;2267.145;49.953;-0.0;-0.0;180.947;0;660;43.815;120.0;0.0;88.786;300.262;1168.88;0.0;1098.265;0;0;0;0
2128.0;200.7;7.6;294.3;1.0;1.0;1.0;1.0;42536.911;200.7;236.574;302.155;2091.776;50.252;0.0;-0.0;150.448;0;660;44.356;120.0;0.0;72.219;302.155;1168.88;0.0;922.896;0;0;0;0
2129.0;188.4;6.9;248.2;1.0;1.0;1.0;1.0;29651.826;188.4;228.831;296.762;2025.95;49.4;-0.0;0.0;139.0;0;660;42.831;120.0;0.0;66.0;296.762;1168.88;0.0;857.07;0;0;0;0
2130.0;186.1;5.6;355.5;1.0;1.0;1.0;1.0;52990.075;186.1;224.943;282.203;2025.95;47.1;0.0;-0.0;139.0;0;660;38.943;120.0;0.0;66.0;282.203;1168.88;0.0;857.07;0;0;0;0
2131.0;194.1;4.7;307.8;1.0;1.0;1.0;1.0;44746.76;194.1;233.762;305.941;2050.388;50.85;-0.0;0.0;143.25;0;660;45.453;120.0;0.0;68.309;305.941;1168.88;0.0;881.508;0;0;0;0
2132.0;187.2;4.4;315.7;1.0;1.0;1.0;1.0;44531.78;187.2;226.762;289.166;2025.95;48.2;-0.0;0.0;139.0;0;660;40.762;120.0;0.0;66.0;289.166;1168.88;0.0;857.07;0;0;0;0
2133.0;207.1;4.3;304.2;1.0;1.0;1.0;1.0;46188.595;207.1;240.824;305.941;2125.138;50.85;-0.0;0.0;156.25;0;660;45.453;120.0;0.0;75.37;305.941;1168.88;0.0;956.258;0;0;0;0
2134.0;242.6;4.3;241.7;1.0;1.0;1.0;1.0;35933.372;242.6;249.243;305.941;2214.263;50.85;-0.0;0.0;171.75;-20;640;45.453;120.0;0.0;83.79;305.941;1168.88;0.0;1045.383;0;0;0;0
2135.0;242.3;3.9;246.5;1.0;1.0;1.0;1.0;37372.474;242.3;259.945;305.941;2327.538;50.85;0.0;-0.0;191.45;0;640;45.453;120.0;0.0;94.491;305.941;1168.88;0.0;1158.657;0;0;0;0
2136.0;280.4;3.2;172.7;1.0;1.0;1.0;1.0;24151.046;280.4;173.004;0.0;2027.825;-0.0;121.4;0.0;139.0;-20;620;0.0;107.004;-0.0;66.0;0.0;1170.755;0.0;857.07;0;0;0;0
2137.0;290.0;3.1;199.7;1.0;1.0;1.0;1.0;20077.903;290.0;225.79;0.0;2534.248;0.0;50.0;-0.0;220.0;-20;600;0.0;115.79;0.0;110.0;0.0;1211.428;0.0;1322.82;0;0;10000;0
2138.0;286.7;3.0;184.6;1.0;1.0;1.0;1.0;12035.266;286.7;171.812;0.0;2016.935;-0.0;127.7;-0.0;139.0;-20;580;-0.0;105.812;0.0;66.0;0.0;1159.865;0.0;857.07;5000;0;10000;0
2139.0;269.8;2.5;219.2;1.0;1.0;1.0;1.0;23847.023;269.8;264.019;305.94;2370.663;50.85;-0.0;-0.0;198.95;-20;560;45.453;120.0;0.0;98.565;305.94;1168.88;0.0;1201.783;0;0;10000;0
2140.0;261.6;2.1;177.7;1.0;1.0;1.0;1.0;12528.653;261.6;176.561;0.0;2060.301;-0.0;102.6;0.0;139.0;-20;540;0.0;110.561;-0.0;66.0;0.0;1203.231;0.0;857.07;0;0;10000;0
2141.0;273.8;1.9;178.3;1.0;1.0;1.0;1.0;14247.294;273.8;174.253;0.0;2039.23;-0.0;114.8;0.0;139.0;-20;520;-0.0;108.253;-0.0;66.0;0.0;1182.16;0.0;857.07;0;0;10000;0
2142.0;286.7;1.8;171.5;1.0;1.0;1.0;1.0;9784.527;286.7;171.812;0.0;2016.935;-0.0;127.7;-0.0;139.0;-20;500;0.0;105.812;0.0;66.0;0.0;1159.865;0.0;857.07;5000;0;10000;0
2143.0;292.9;2.2;268.3;1.0;1.0;1.0;1.0;50324.136;292.9;343.11;305.94;3366.307;50.85;-0.0;142.05;220.0;120;620;45.453;120.0;67.657;110.0;305.94;1168.88;874.607;1322.82;0;0;0;0
2144.0;300.5;2.8;275.4;1.0;1.0;1.0;1.0;53976.218;300.5;347.238;305.941;3410.007;50.85;-0.0;149.65;220.0;120;740;45.453;120.0;71.785;110.0;305.941;1168.88;918.307;1322.82;0;0;0;0
2145.0;297.4;3.3;341.7;1.0;1.0;1.0;1.0;69784.847;297.4;273.218;305.94;2521.421;50.85;26.55;-0.0;220.0;0;740;45.453;117.764;0.0;110.0;305.94;1198.601;0.0;1322.82;0;0;0;0
2146.0;315.5;4.9;297.9;1.0;1.0;1.0;1.0;59494.179;315.5;271.694;305.941;2532.129;50.85;44.65;0.0;220.0;0;740;45.453;116.24;0.0;110.0;305.941;1209.309;0.0;1322.82;0;0;0;0
2147.0;321.1;6.4;334.5;1.0;1.0;1.0;1.0;69817.66;321.1;270.601;303.902;2534.45;50.528;50.572;-0.0;220.0;0;740;44.859;115.742;0.0;110.0;303.902;1211.63;0.0;1322.82;0;0;0;0
2148.0;317.2;7.0;310.9;1.0;1.0;1.0;1.0;63001.847;317.2;270.665;303.029;2533.035;50.39;46.81;0.0;220.0;0;740;44.607;116.059;0.0;110.0;303.029;1210.215;0.0;1322.82;0;0;0;0
2149.0;301.3;8.2;319.1;1.0;1.0;1.0;1.0;63642.39;301.3;271.48;301.282;2524.749;50.114;31.186;0.0;220.0;0;740;44.106;117.374;0.0;110.0;301.282;1201.929;0.0;1322.82;0;0;0;0
2150.0;297.1;8.5;296.0;1.0;1.0;1.0;1.0;56966.502;297.1;271.703;300.845;2521.806;50.045;27.055;-0.0;220.0;0;740;43.981;117.722;0.0;110.0;300.845;1198.986;0.0;1322.82;0;0;0;0
2151.0;246.0;5.9;283.6;1.0;1.0;1.0;1.0;35565.465;246.0;261.684;304.63;2350.003;50.643;0.0;0.0;195.357;0;740;45.071;120.0;0.0;96.614;304.63;1168.88;0.0;1181.123;0;0;12000;0
2152.0;233.5;7.6;215.9;1.0;1.0;1.0;1.0;16223.777;233.5;243.527;302.155;2165.376;50.252;-0.0;-0.0;163.248;-20;720;44.356;120.0;0.0;79.172;302.155;1168.88;0.0;996.496;0;0;12000;0
2153.0;192.1;7.5;229.7;1.0;1.0;1.0;1.0;13721.409;192.1;151.321;302.301;1170.021;50.275;121.825;0.0;0.0;-20;700;44.397;106.924;0.0;-0.0;302.301;1170.021;0.0;0.0;0;0;12000;0
2154.0;179.1;7.0;255.5;1.0;1.0;1.0;1.0;17435.764;179.1;207.783;0.0;2256.525;0.0;-0.0;179.1;0.0;0;700;-0.0;120.0;87.783;-0.0;0.0;1168.88;1087.645;0.0;0;0;0;12000
2155.0;156.3;5.9;344.2;1.0;1.0;1.0;1.0;31365.99;156.3;195.398;0.0;2125.425;-0.0;0.0;156.3;-0.0;0;700;0.0;120.0;75.398;0.0;0.0;1168.88;956.545;0.0;0;0;0;12000
2156.0;145.7;5.1;316.2;1.0;1.0;1.0;1.0;23963.932;145.7;189.64;0.0;2064.475;-0.0;-0.0;145.7;-0.0;0;700;-0.0;120.0;69.64;-0.0;0.0;1168.88;895.595;0.0;0;0;0;12000
2157.0;153.4;4.6;297.2;1.0;1.0;1.0;1.0;28683.964;153.4;193.822;0.0;2108.75;-0.0;-0.0;0.0;153.4;0;700;-0.0;120.0;-0.0;73.822;0.0;1168.88;0.0;939.87;5000;0;0;0
2158.0;186.6;4.6;226.8;1.0;1.0;1.0;1.0;12732.893;186.6;153.526;305.941;1180.519;50.85;115.75;0.0;0.0;-20;680;45.453;108.073;0.0;-0.0;305.941;1180.519;0.0;0.0;0;0;12000;0
2159.0;252.9;4.6;239.9;1.0;1.0;1.0;1.0;9092.592;252.9;148.55;305.94;1232.286;50.85;142.05;-0.0;0.0;-60;620;45.453;103.097;0.0;-0.0;305.94;1232.286;0.0;0.0;0;0;12000;12000
2160.0;247.8;4.7;204.0;1.0;1.0;1.0;1.0;2165.899;247.8;143.839;305.94;1230.828;50.85;166.95;0.0;0.0;-30;590;45.453;98.386;0.0;0.0;305.94;1230.828;0.0;0.0;0;0;12000;12000
2161.0;251.9;4.4;198.1;1.0;1.0;1.0;1.0;14163.852;251.9;254.295;305.94;2267.738;50.85;-0.0;181.05;-0.0;-20;570;45.453;120.0;88.842;0.0;305.94;1168.88;1098.858;0.0;0;0;0;12000
2162.0;253.8;4.1;196.4;1.0;1.0;1.0;1.0;25954.014;253.8;255.327;305.94;2278.663;50.85;-0.0;0.0;182.95;-20;550;45.453;120.0;0.0;89.874;305.94;1168.88;0.0;1109.783;0;0;0;0
2163.0;247.9;3.7;215.5;1.0;1.0;1.0;1.0;30078.742;247.9;252.122;305.941;2244.738;50.85;-0.0;-0.0;177.05;-20;530;45.453;120.0;0.0;86.669;305.941;1168.88;0.0;1075.858;0;0;0;0
